Taxa	BMI change per day (kg/m2)_All	BMI change per day (kg/m2)_CEED	BMI change per day (kg/m2)_ACUTE
Unclassified Candidatus Cytomitobacter Genus	0.974289507775761	0.999988768866776	0.727634304713159
Unclassified Candidatus Phytoplasma Genus	0.785048882395741	0.999988768866776	0.799009799319987
Unclassified Candidatus Saccharibacteria Phylum	0.4933957901973	0.999988768866776	0.523442601314907
Unclassified Capnocytophaga Genus	0.417083039643278	0.999988768866776	0.783498487813439
Unclassified Carnobacteriaceae Family	0.818663788498789	0.999988768866776	0.892524531311322
Unclassified Caulobacter Genus	0.121592479909565	0.999988768866776	0.0698900852195166
Unclassified Caulobacteraceae Family	0.0599392595127905	0.999988768866776	0.0109349046077684
Unclassified Cedecea Genus	0.629031546432384	0.999988768866776	0.907260584716501
Unclassified Cellulomonas Genus	0.298072696928853	0.999988768866776	0.170253731742547
Unclassified Cellulophaga Genus	0.446784310242112	0.999988768866776	0.756371031878482
Unclassified Cellulosilyticum Genus	0.467392489271365	0.999988768866776	0.284738375290039
Unclassified Cellulosimicrobium Genus	0.809081602504113	0.999988768866776	0.6000669802274
Unclassified Cellvibrionales Order	0.263786460077748	0.999988768866776	0.142464859439486
Unclassified Chelatococcus Genus	0.0403791136407325	0.999988768866776	0.0059393232489701
Unclassified Chitinophaga Genus	0.631795354206489	0.999988768866776	0.432600328993879
Unclassified Chitinophagaceae Family	0.938109663547805	0.999988768866776	0.540342718966344
Unclassified Chlamydia Genus	0.29256260359065	0.999988768866776	0.572400695734828
Unclassified Chlorobaculum Genus	0.452588310433043	0.999988768866776	0.150895543982986
Unclassified Chlorobiaceae Family	0.174417962609485	0.999988768866776	0.0804996178046759
Unclassified Christensenella Genus	0.486735879585405	0.999988768866776	0.141560242592013
Unclassified Chromatiaceae Family	0.23102969244153	0.999988768866776	0.0372341474182542
Unclassified Chromatiales Order	0.031447186605687	0.999988768866776	0.0057576673717741
Unclassified Chromobacteriaceae Family	0.0980743442464814	0.999988768866776	0.0586151948134232
Unclassified Chromobacterium Genus	0.136903536393718	0.999988768866776	0.0438574934622185
Unclassified Chroococcales Order	0.241366490688256	0.999988768866776	0.380556112843569
Unclassified Chryseobacterium Genus	0.317783767668895	0.999988768866776	0.306002179198912
Unclassified Citricoccus Genus	0.0501012102177307	0.999988768866776	0.0172651049380434
Unclassified Citrobacter Genus	0.88677192635851	0.999988768866776	0.872537178335595
Unclassified Clostridia Class	0.837757292826106	0.999988768866776	0.705365916615475
Unclassified Clostridiaceae Family	0.750996985745362	0.999988768866776	0.72360517844053
Unclassified Clostridiales Family XIII. Incertae Sedis Family	0.362148810008169	0.999988768866776	0.221135580064764
Unclassified Clostridiales Order	0.76666631357693	0.999988768866776	0.577270031057256
Unclassified Clostridium Genus	0.658489407488684	0.999988768866776	0.554162755250933
Unclassified Cobetia Genus	0.0337091795090393	0.999988768866776	0.0057576673717741
Unclassified Collimonas Genus	0.511326446997136	0.999988768866776	0.315956254549413
Unclassified Comamonadaceae Family	0.0600306575854305	0.999988768866776	0.0155682031516702
Unclassified Comamonas Genus	0.0391295295653272	0.999988768866776	0.00835684396473037
Unclassified Commensalibacter Genus	0.532581571950567	0.999988768866776	0.29084679724377
Unclassified Coriobacteriaceae Family	0.46738400087674	0.999988768866776	0.545636318597617
Unclassified Coriobacteriales Order	0.312720935290702	0.999988768866776	0.357090436407982
Unclassified Coriobacteriia Class	0.182006313592242	0.999988768866776	0.211676618655501
Unclassified Corynebacteriaceae Family	0.730236874370776	0.999988768866776	0.892425531152585
Unclassified Corynebacteriales Order	0.168067602457616	0.999988768866776	0.102241949729304
Unclassified Corynebacterium Genus	0.329789556980038	0.999988768866776	0.182654136583859
Unclassified Cronobacter Genus	0.168041687430588	0.999988768866776	0.147197098955951
Unclassified Cryobacterium Genus	0.392947868623301	0.999988768866776	0.373273292486485
Unclassified Cupriavidus Genus	0.160253252961915	0.999988768866776	0.0540540430478786
Unclassified Curtobacterium Genus	0.842377214655621	0.999988768866776	0.662355511415352
Unclassified Cutibacterium Genus	0.0443029627232654	0.999988768866776	0.0108061193896268
Unclassified Cyanobacteria Phylum	0.954810468798851	0.999988768866776	0.856584536089887
Unclassified Cycloclasticus Genus	0.209143838626558	0.999988768866776	0.075349493089626
Unclassified Cytophagaceae Family	0.793698334486053	0.999988768866776	0.468855504346571
Unclassified Cytophagales Order	0.259501404824824	0.999988768866776	0.0396765553758867
Unclassified Dehalobacter Genus	0.500818502071451	0.999988768866776	0.451827640390566
Unclassified Dehalococcoides Genus	0.812758252928251	0.999988768866776	0.94790664820181
Unclassified Deinococci Class	0.254824427783801	0.999988768866776	0.0915039467900229
Unclassified Deinococcus Genus	0.0889044514568936	0.999988768866776	0.0336540322983409
Unclassified Delftia Genus	0.0780759142471529	0.999988768866776	0.0342980485045719
Unclassified Deltaproteobacteria Class	0.0676608089188747	0.999988768866776	0.0146320682992819
Unclassified Dermabacter Genus	0.0679881197176462	0.999988768866776	0.0272470929418853
Unclassified Desulfitobacterium Genus	0.376837847157832	0.999988768866776	0.306997269340195
Unclassified Desulfobacter Genus	0.521081611624361	0.999988768866776	0.2976801510774
Unclassified Desulfobacteraceae Family	0.0580790268011154	0.999988768866776	0.01971622327767
Unclassified Desulfobacterales Order	0.511326446997136	0.999988768866776	0.401343984573183
Unclassified Desulfomicrobium Genus	0.389715624549156	0.999988768866776	0.158982661217727
Unclassified Desulfosarcina Genus	0.467297332243748	0.999988768866776	0.151835967577575
Unclassified Desulfosporosinus Genus	0.739110462079384	0.999988768866776	0.495993092261937
Unclassified Desulfotomaculum Genus	0.399398418408231	0.999988768866776	0.247619338125623
Unclassified Desulfovibrio Genus	0.364374326728646	0.999988768866776	0.11466882438248
Unclassified Desulfovibrionaceae Family	0.178476777612369	0.999988768866776	0.0657719256305712
Unclassified Desulfovibrionales Order	0.170258459534658	0.999988768866776	0.0576412225036258
Unclassified Desulfuromonadales Order	0.190221009318917	0.999988768866776	0.130003051211918
Unclassified Dialister Genus	0.228427336200116	0.999988768866776	0.088012967491476
Unclassified Dickeya Genus	0.149650676787049	0.999988768866776	0.0623204853148627
Unclassified Dietzia Genus	0.487275118035824	0.999988768866776	0.262368198474135
Unclassified Dokdonia Genus	0.458041783108363	0.999988768866776	0.850561911550999
Unclassified Draconibacterium Genus	0.994702823888169	0.999988768866776	0.569500536500672
Unclassified Duncaniella Genus	0.959730804084661	0.999988768866776	0.279175987368372
Unclassified Dysgonomonas Genus	0.190871276484048	0.999988768866776	0.366221186730588
Unclassified Echinicola Genus	0.380904265965497	0.999988768866776	0.308728579123409
Unclassified Ectothiorhodospira Genus	0.0767293100174043	0.999988768866776	0.0135393490503285
Unclassified Ectothiorhodospiraceae Family	0.24337901069531	0.999988768866776	0.113434277548854
Unclassified Edwardsiella Genus	0.175608053967578	0.999988768866776	0.070255910469825
Unclassified Eggerthella Genus	0.65547479276803	0.999988768866776	0.284011713479448
Unclassified Eggerthellaceae Family	0.377942016685674	0.999988768866776	0.245572986207943
Unclassified Eikenella Genus	0.140278144637228	0.999988768866776	0.0848310678854086
Unclassified Elizabethkingia Genus	0.139094496016483	0.999988768866776	0.0562250688753271
Unclassified Elusimicrobia Phylum	0.524837373494446	0.999988768866776	0.807101980487515
Unclassified Enterobacter Genus	0.267785882155941	0.999988768866776	0.559166558913423
Unclassified Enterobacterales Order	0.307775024823189	0.999988768866776	0.321964813493862
Unclassified Enterobacteriaceae Family	0.523829421489814	0.999988768866776	0.682054920786891
Unclassified Enterococcaceae Family	0.938465642726664	0.999988768866776	0.872763484424293
Unclassified Enterococcus Genus	0.445029981614555	0.999988768866776	0.230873948566862
Unclassified Entomoplasmatales Order	0.568383841786195	0.999988768866776	0.779808709000803
Unclassified Epsilonproteobacteria Class	0.943304174547485	0.999988768866776	0.970581828886097
Unclassified Erwinia Genus	0.310847075083035	0.999988768866776	0.200036995559912
Unclassified Erwiniaceae Family	0.403077841475218	0.999988768866776	0.150547741859942
Unclassified Erysipelothrix Genus	0.951988510349533	0.999988768866776	0.974260369319304
Unclassified Erysipelotrichaceae Family	0.356721998393663	0.999988768866776	0.603444542597899
Unclassified Erythrobacteraceae Family	0.504469893313693	0.999988768866776	0.287716318450922
Unclassified Escherichia Genus	0.654471432296078	0.999988768866776	0.731006855228458
Unclassified Eubacteriaceae Family	0.510927643628702	0.999988768866776	0.461795907705182
Unclassified Eubacterium Genus	0.692760676618547	0.999988768866776	0.597404253368297
Unclassified Euryarchaeota Phylum	0.336575904999298	0.999988768866776	0.117822429826402
Unclassified Exiguobacterium Genus	0.95761773493845	0.999988768866776	0.964014808429656
Unclassified Ferroplasma Genus	0.46521163293493	0.999988768866776	0.284597528504744
Unclassified Fervidobacterium Genus	0.766140812662262	0.999988768866776	0.913904099206434
Unclassified Firmicutes Phylum	0.335723948317655	0.999988768866776	0.320216470015731
Unclassified Flavobacteriaceae Family	0.294770834611218	0.999988768866776	0.427094333333141
Unclassified Flavobacteriales Order	0.381590008734039	0.999988768866776	0.708910833610966
Unclassified Flavobacterium Genus	0.174574552638445	0.999988768866776	0.206304542032927
Unclassified Francisella Genus	0.805920565519132	0.999988768866776	0.807614342395157
Unclassified Frankia Genus	0.0983952319951581	0.999988768866776	0.0393027019514159
Unclassified Fusarium Genus	0.112466875965336	0.999988768866776	0.0298551149166198
Unclassified Fusobacteriales Order	0.85440852172115	0.999988768866776	0.792727090662658
Unclassified Fusobacterium Genus	0.319519188855956	0.999988768866776	0.278315725909289
Unclassified Gammaproteobacteria Class	0.292020662200412	0.999988768866776	0.198634485337835
Unclassified Gemella Genus	0.812589876556265	0.999988768866776	0.904518453693256
Unclassified Gemmata Genus	0.0742228214675998	0.999988768866776	0.0676938251324769
Unclassified Geobacillus Genus	0.517693105095553	0.999988768866776	0.482771236758641
Unclassified Geobacter Genus	0.230429543696993	0.999988768866776	0.172667421747879
Unclassified Georgenia Genus	0.447332941288072	0.999988768866776	0.401390744479115
Unclassified Gluconobacter Genus	0.189809492315417	0.999988768866776	0.0562250688753271
Unclassified Glutamicibacter Genus	0.929192884646823	0.999988768866776	0.986788758067325
Unclassified Gordonia Genus	0.0337091795090393	0.999988768866776	0.0057576673717741
Unclassified Gordonibacter Genus	0.209967121780487	0.999988768866776	0.103855270411931
Unclassified Haemophilus Genus	0.917018479264794	0.999988768866776	0.920905134268243
Unclassified Hafnia Genus	0.726900400539217	0.999988768866776	0.849265231541978
Unclassified Hafniaceae Family	0.391807319449198	0.999988768866776	0.312960965658185
Unclassified Halanaerobium Genus	0.0983952319951581	0.999988768866776	0.112730087807241
Unclassified Haloarcula Genus	0.053130036949591	0.999988768866776	0.0118910066005949
Unclassified Halobacteria Class	0.0477120109415701	0.999988768866776	0.00853106528447383
Unclassified Haloferacales Order	0.189688634446776	0.999988768866776	0.0745043465695803
Unclassified Haloferax Genus	0.0847140061364627	0.999988768866776	0.0152195473891685
Unclassified Halomonadaceae Family	0.400389439853256	0.999988768866776	0.312855950111468
Unclassified Halomonas Genus	0.356941737808341	0.999988768866776	0.226597732624756
Unclassified Haloplanus Genus	0.150910585327023	0.999988768866776	0.0184212860761603
Unclassified Halorubrum Genus	0.113999038855744	0.999988768866776	0.0266514795992472
Unclassified Helicobacter Genus	0.421973294542255	0.999988768866776	0.267026912650611
Unclassified Herbaspirillum Genus	0.056512378394177	0.999988768866776	0.017140434355462
Unclassified Hungateiclostridiaceae Family	0.45163411221778	0.999988768866776	0.196072148154821
Unclassified Hungateiclostridium Genus	0.820949565756937	0.999988768866776	0.593665572931737
Unclassified Hydrogenobaculum Genus	0.676181706307722	0.999988768866776	0.446251376947345
Unclassified Hydrogenophaga Genus	0.0430627514362971	0.999988768866776	0.00842301081755386
Unclassified Hymenobacter Genus	0.359404488877613	0.999988768866776	0.185000173070966
Unclassified Hymenobacteraceae Family	0.513146707164261	0.999988768866776	0.19268572351456
Unclassified Hypericibacter Genus	0.153523806151549	0.999988768866776	0.0500434011311604
Unclassified Ignavibacteriales Order	0.652439450592642	0.999988768866776	0.250648942115777
Unclassified Intrasporangiaceae Family	0.056512378394177	0.999988768866776	0.0109690646252326
Unclassified Janthinobacterium Genus	0.289430370179505	0.999988768866776	0.119730118415697
Unclassified Jeotgalibaca Genus	0.512553019038464	0.999988768866776	0.587650284745002
Unclassified Jiangella Genus	0.738734747213929	0.999988768866776	0.51636298620118
Unclassified Klebsiella Genus	0.950048909423541	0.999988768866776	0.731006855228458
Unclassified Kocuria Genus	0.125078415004091	0.999988768866776	0.0552158367490987
Unclassified Komagataeibacter Genus	0.0337091795090393	0.999988768866776	0.00781845594392309
Unclassified Kosakonia Genus	0.405068895681287	0.999988768866776	0.528806243126542
Unclassified Kushneria Genus	0.845102604753405	0.999988768866776	0.680533023659818
Unclassified Kyrpidia Genus	0.152849580129292	0.999988768866776	0.0600667184641896
Unclassified Labrenzia Genus	0.87505551176841	0.999988768866776	0.723418586621084
Unclassified Lachnoclostridium Genus	0.954371027710261	0.999988768866776	0.776685878716267
Unclassified Lachnospiraceae Family	0.62317256157567	0.999988768866776	0.742044573657386
Unclassified Lacrimispora Genus	0.513203700081834	0.999988768866776	0.899815961215414
Unclassified Lactobacillaceae Family	0.177282300535174	0.999988768866776	0.0274527083123714
Unclassified Lactobacillales Order	0.0709866503807645	0.999988768866776	0.0781699587445095
Unclassified Lactobacillus Genus	0.224234291305342	0.999988768866776	0.051050502860955
Unclassified Lactococcus Genus	0.806605079437597	0.999988768866776	0.731006855228458
Unclassified Leclercia Genus	0.0742228214675998	0.999988768866776	0.0895588274974226
Unclassified Legionella Genus	0.842911679959688	0.999988768866776	0.97882009544089
Unclassified Leifsonia Genus	0.0720613859789585	0.999988768866776	0.0375074056724707
Unclassified Leisingera Genus	0.44651582272136	0.999988768866776	0.31112384719511
Unclassified Leptospira Genus	0.417526486067231	0.999988768866776	0.531120403897707
Unclassified Leptospirillum Genus	0.056512378394177	0.999988768866776	0.010553998631996
Unclassified Leptotrichia Genus	0.445029981614555	0.999988768866776	0.511382313112413
Unclassified Leuconostoc Genus	0.257421353692551	0.999988768866776	0.169369979532514
Unclassified Leuconostocaceae Family	0.117095088613842	0.999988768866776	0.0500434011311604
Unclassified Listeria Genus	0.447053317701215	0.999988768866776	0.573115441059196
Unclassified Luteimonas Genus	0.237171268858689	0.999988768866776	0.201194185653442
Unclassified Lysinibacillus Genus	0.723337670464351	0.999988768866776	0.760400749481413
Unclassified Lysobacter Genus	0.232435417063085	0.999988768866776	0.0610465513490742
Unclassified Macrococcus Genus	0.824704127319256	0.999988768866776	0.906192831292788
